gameVersion,summoner_name,summoner_team,summoner_position,summoner_champion,summoner_winFlag,opponent_name,opponent_team,opponent_position,opponent_champion,opponent_winFlag
13.23.544.5515,역천괴,red,JUNGLE,LeeSin,False,피치피치빔,blue,JUNGLE,Poppy,True
13.23.544.5515,역천괴,red,BOTTOM,Caitlyn,True,uqcivodiwefea,blue,BOTTOM,Varus,False
13.23.544.5515,역천괴,blue,UTILITY,Pyke,False,DuDu111,red,UTILITY,Renata,True
13.22.541.9804,역천괴,red,UTILITY,Pyke,True,anyi2ee,blue,UTILITY,Alistar,False
13.22.541.9804,역천괴,red,UTILITY,Varus,False,GrayCraken,blue,UTILITY,Zilean,True
13.22.541.9804,역천괴,blue,JUNGLE,JarvanIV,True,BRO DDoiV,red,JUNGLE,LeeSin,False
13.22.541.9804,역천괴,blue,UTILITY,Ashe,False,cage me,red,UTILITY,Alistar,True
13.22.541.9804,역천괴,blue,UTILITY,Lux,False,미니 기미니,red,UTILITY,Karma,True
13.22.541.9804,역천괴,red,UTILITY,Blitzcrank,True,kk2dd,blue,UTILITY,Ashe,False
13.22.541.9804,역천괴,red,TOP,Graves,False,DRX 끼얏호우,blue,TOP,KSante,True
13.22.541.9804,역천괴,red,JUNGLE,MonkeyKing,False,qwersdxzsa,blue,JUNGLE,Sejuani,True
13.22.541.9804,역천괴,blue,UTILITY,Nautilus,False,rehpyc,red,UTILITY,Ashe,True
13.22.541.9804,역천괴,red,UTILITY,Ashe,True,NS Jiwoo,blue,UTILITY,Rell,False
13.22.541.9804,역천괴,red,JUNGLE,LeeSin,False,아라가키 유이,blue,JUNGLE,Elise,True
13.22.541.9804,역천괴,blue,UTILITY,Kalista,True,드리프트블림,red,UTILITY,Jhin,False
13.22.541.9804,역천괴,blue,JUNGLE,Vi,False,써미나미나에에,red,JUNGLE,JarvanIV,True
13.22.541.9804,역천괴,blue,UTILITY,Ashe,False,Xiang Jian Ni,red,UTILITY,Nautilus,True
13.22.541.9804,역천괴,red,TOP,Aatrox,False,FA ady,blue,TOP,Galio,True
13.22.541.9804,역천괴,red,TOP,Jayce,False,강하다 별,blue,TOP,Aatrox,True
13.22.541.9804,역천괴,red,UTILITY,Karma,True,kyunang,blue,BOTTOM,Sejuani,False
13.22.541.9804,역천괴,blue,UTILITY,Senna,True,Deer3,red,UTILITY,Rell,False
13.22.541.9804,역천괴,red,JUNGLE,Vi,False,sorry1,blue,JUNGLE,Viego,True
13.22.541.9804,역천괴,red,TOP,Aatrox,False,FA Castle,blue,TOP,Yone,True
13.22.541.9804,역천괴,blue,JUNGLE,MonkeyKing,True,BRO DDoiV,red,JUNGLE,JarvanIV,False
13.22.541.9804,역천괴,red,JUNGLE,LeeSin,True,BRO DDoiV,blue,JUNGLE,Maokai,False
13.22.541.9804,역천괴,red,BOTTOM,Ezreal,True,작고귀엽다,blue,BOTTOM,Ziggs,False
13.22.541.9804,역천괴,blue,UTILITY,Sett,True,아 히 짱,red,UTILITY,Blitzcrank,False
13.22.541.9804,역천괴,blue,UTILITY,Senna,False,힐 크,red,UTILITY,Maokai,True
13.21.539.4823,역천괴,blue,TOP,Rumble,False,기도리도리,red,TOP,Kled,True
13.21.539.4823,역천괴,blue,UTILITY,Renata,False,tdmlgd,red,UTILITY,Nautilus,True
13.21.539.4823,역천괴,blue,JUNGLE,LeeSin,True,xiaofangOWO,red,JUNGLE,Viego,False
13.21.539.4823,역천괴,red,UTILITY,Maokai,False,hyena06,blue,UTILITY,Rakan,True
13.21.539.4823,역천괴,blue,UTILITY,Renata,True,FA SUP 22,red,UTILITY,Blitzcrank,False
13.21.539.4823,역천괴,blue,BOTTOM,Kaisa,True,피그도그,red,BOTTOM,Ziggs,False
13.21.539.4823,역천괴,red,UTILITY,Senna,True,1Money,blue,UTILITY,Renata,False
13.21.539.4823,역천괴,red,UTILITY,Neeko,True,노정택,blue,UTILITY,Xerath,False
13.21.539.4823,역천괴,blue,UTILITY,Ashe,True,boom1boom,red,UTILITY,Renata,False
13.21.539.4823,역천괴,blue,UTILITY,Nautilus,False,못가못가,red,UTILITY,Blitzcrank,True
13.21.539.4823,역천괴,blue,UTILITY,Senna,False,Let me sup,red,UTILITY,Thresh,True
13.21.539.4823,역천괴,red,UTILITY,Senna,True,FA Bounty,blue,UTILITY,TahmKench,False
13.21.539.4823,역천괴,red,TOP,Jax,False,qwexxedwf,blue,MIDDLE,Galio,True
13.21.539.4823,역천괴,red,UTILITY,Renata,False,채팅참기챌린지,blue,UTILITY,Rakan,True
13.21.539.1157,역천괴,red,UTILITY,Jhin,False,Deft DK,blue,UTILITY,Sett,True
13.21.539.1157,역천괴,blue,UTILITY,Senna,True,HLE Antimage,red,UTILITY,Rakan,False
13.21.539.1157,역천괴,red,JUNGLE,LeeSin,False,tupac shakur1,blue,JUNGLE,Lillia,True
13.21.539.1157,역천괴,blue,JUNGLE,JarvanIV,True,Npc1,red,JUNGLE,Maokai,False
13.21.539.1157,역천괴,red,UTILITY,Pyke,False,도 태,blue,UTILITY,Alistar,True
13.21.537.9010,역천괴,blue,UTILITY,Senna,False,아 히 짱,red,UTILITY,Thresh,True
13.21.537.9010,역천괴,blue,JUNGLE,Vi,False,mingzhongzhuding,red,JUNGLE,LeeSin,True
13.21.537.9010,역천괴,red,JUNGLE,JarvanIV,True,kitasan black,blue,JUNGLE,Belveth,False
13.20.536.9576,역천괴,blue,UTILITY,Caitlyn,False,LCLC fans,red,UTILITY,Senna,True
13.20.536.9576,역천괴,blue,JUNGLE,JarvanIV,False,xianmiaozhun,red,JUNGLE,Graves,True
13.20.536.9576,역천괴,red,UTILITY,Gragas,True,생각이 통달하다,blue,UTILITY,Alistar,False
13.20.536.9576,역천괴,blue,UTILITY,Ornn,False,zaqwxsecdrfv,red,UTILITY,Senna,True
13.20.536.9576,역천괴,blue,UTILITY,Rumble,False,LCLC fans,red,UTILITY,Senna,True
13.20.536.9576,역천괴,blue,JUNGLE,Vi,False,zongduomonan,red,JUNGLE,LeeSin,True
13.20.536.9576,역천괴,blue,JUNGLE,JarvanIV,True,롤조아 롤미워,red,JUNGLE,Graves,False
13.20.536.9576,역천괴,red,TOP,Rumble,False,Gen G Zest,blue,TOP,Yone,True
13.20.536.9576,역천괴,red,JUNGLE,LeeSin,True,xiaofangOWO,blue,JUNGLE,JarvanIV,False
13.20.536.9576,역천괴,red,JUNGLE,Vi,True,스물다섯번째밤,blue,JUNGLE,Graves,False
13.20.536.9576,역천괴,red,TOP,Aatrox,True,qweasdzmx,blue,TOP,Renekton,False
13.20.536.9576,역천괴,blue,JUNGLE,JarvanIV,False,real gankster,red,JUNGLE,Belveth,True
13.20.536.9576,역천괴,red,UTILITY,Renata,True,원챔유저세나,blue,UTILITY,Nautilus,False
13.20.536.9576,역천괴,blue,UTILITY,Kalista,True,정훈이의 모험,red,UTILITY,Rell,False
13.20.536.9576,역천괴,red,UTILITY,Senna,True,sssh3,blue,UTILITY,Nautilus,False
13.20.536.2230,역천괴,red,UTILITY,Leona,False,20231005,blue,UTILITY,Rell,True
13.20.536.2230,역천괴,red,UTILITY,Heimerdinger,False,IIIIlIlIlIlIlI,blue,UTILITY,Rakan,True
13.20.536.2230,역천괴,red,UTILITY,Bard,False,Croquette,blue,UTILITY,Nautilus,True
13.20.536.2230,역천괴,blue,UTILITY,Alistar,True,IIIIlIlIlIlIlI,red,UTILITY,Renata,False
13.20.536.2230,역천괴,red,UTILITY,Senna,False,농심라면다내꺼야,blue,UTILITY,Pyke,True
13.20.536.2230,역천괴,blue,UTILITY,Blitzcrank,False,mv6,red,BOTTOM,TahmKench,True
13.20.536.2230,역천괴,red,JUNGLE,JarvanIV,False,Znlm,blue,JUNGLE,Graves,True
13.20.536.2230,역천괴,red,BOTTOM,Jhin,True,커피마시지말자,blue,BOTTOM,Ziggs,False
13.20.536.2230,역천괴,blue,TOP,Gnar,False,갈과 배 음료,red,TOP,Renekton,True
13.20.536.2230,역천괴,blue,BOTTOM,Ezreal,True,zxcvbnmlop,red,BOTTOM,Draven,False
13.20.536.2230,역천괴,blue,BOTTOM,Kaisa,False,longshen,red,BOTTOM,Yone,True
13.20.536.2230,역천괴,red,UTILITY,Renata,False,수명단축협곡,blue,UTILITY,Senna,True
13.20.536.2230,역천괴,red,BOTTOM,LeeSin,False,Honpi,blue,UTILITY,Rakan,True
13.20.536.2230,역천괴,blue,TOP,Aatrox,False,upcjugking,red,TOP,Udyr,True
13.20.536.2230,역천괴,blue,JUNGLE,LeeSin,True,bbimm,red,JUNGLE,Graves,False
13.20.536.2230,역천괴,red,JUNGLE,JarvanIV,True,Attack Fight,blue,JUNGLE,LeeSin,False
13.20.536.2230,역천괴,blue,JUNGLE,LeeSin,False,BRO DDoiV,red,JUNGLE,Taliyah,True
13.20.536.2230,역천괴,red,TOP,Akali,False,C9 Berserker,blue,TOP,Jax,True
13.20.536.2230,역천괴,blue,UTILITY,Ashe,True,Moham12345,red,UTILITY,Bard,False
13.20.536.2230,역천괴,red,UTILITY,Lux,True,Honpi,blue,UTILITY,Rakan,False
13.20.535.2535,역천괴,red,UTILITY,Nautilus,False,리퀴드 코어장전,blue,UTILITY,Alistar,True
13.20.535.2535,역천괴,blue,JUNGLE,Vi,True,kctz,red,JUNGLE,Viego,False
13.20.535.2535,역천괴,red,JUNGLE,Rell,False,kabmah,blue,JUNGLE,JarvanIV,True
13.19.534.5972,역천괴,red,UTILITY,Bard,False,HLE Pooh,blue,UTILITY,Pyke,True
13.19.534.5972,역천괴,blue,UTILITY,Bard,True,JeongHoon Lee,red,UTILITY,Pyke,False
13.19.534.5972,역천괴,blue,UTILITY,Alistar,False,DODARI,red,UTILITY,Bard,True
13.19.534.5972,역천괴,red,UTILITY,Rell,True,Moham12345,blue,UTILITY,Alistar,False
13.19.534.5972,역천괴,blue,UTILITY,Pyke,True,대나무론,red,UTILITY,Leona,False
13.19.534.5972,역천괴,blue,UTILITY,Alistar,True,hyena06,red,UTILITY,Rell,False
13.19.534.5972,역천괴,red,TOP,Garen,False,asd132,blue,TOP,LeeSin,True
13.19.534.5972,역천괴,red,BOTTOM,Garen,False,스트레스유발협곡,blue,UTILITY,Blitzcrank,True
13.19.534.5972,역천괴,blue,TOP,Garen,True,asdjipadsjip,red,TOP,Volibear,False
13.19.534.5972,역천괴,red,JUNGLE,Taliyah,True,B0NN1E,blue,BOTTOM,Kaisa,False
13.19.534.5972,역천괴,blue,UTILITY,Alistar,False,IlIlIlIIlllllIII,red,UTILITY,Nautilus,True
13.19.534.5972,역천괴,blue,MIDDLE,Talon,True,SRTSS,red,MIDDLE,Yone,False
13.19.534.5972,역천괴,blue,UTILITY,Pyke,True,우승을 차지하다,red,UTILITY,Galio,False
13.19.534.5972,역천괴,red,UTILITY,Caitlyn,True,Hoxpi,blue,UTILITY,Rakan,False
13.19.534.5972,역천괴,red,JUNGLE,Shaco,False,Bluerzor fanboy,blue,JUNGLE,Belveth,True
13.19.534.5972,역천괴,blue,TOP,Yasuo,False,nordlys,red,TOP,Yone,True
13.19.534.5972,역천괴,blue,UTILITY,Renata,True,IgNar,red,UTILITY,Nautilus,False
13.19.534.5972,역천괴,blue,UTILITY,Kalista,False,C9 ZVENN,red,UTILITY,Alistar,True
13.19.534.5972,역천괴,blue,JUNGLE,LeeSin,True,Zac,red,JUNGLE,Zac,False
13.19.534.5972,역천괴,blue,UTILITY,Elise,False,라면이 맛있다,red,UTILITY,Taric,True
13.19.534.5972,역천괴,red,UTILITY,Karma,True,공룡해봐곤룐,blue,UTILITY,Rakan,False
13.19.534.5972,역천괴,blue,UTILITY,Lissandra,False,공룡해봐곤룐,red,UTILITY,Braum,True
13.19.534.5972,역천괴,blue,UTILITY,Alistar,True,새로운 자신,red,UTILITY,Rell,False
13.19.534.5972,역천괴,red,TOP,KSante,False,어리고싶다,blue,TOP,Jayce,True
13.19.534.5972,역천괴,blue,UTILITY,Leona,False,aichibanfen,red,UTILITY,Rell,True
13.19.534.5972,역천괴,blue,UTILITY,Rell,False,Slow pIay,red,UTILITY,Alistar,True
13.19.534.5972,역천괴,blue,JUNGLE,Viego,False,HLE Grizzly,red,JUNGLE,LeeSin,True
13.19.534.5972,역천괴,red,TOP,Yone,True,sry my question,blue,TOP,Aatrox,False
13.19.534.5972,역천괴,red,UTILITY,Pyke,False,Harambe,blue,UTILITY,Bard,True
13.19.534.5972,역천괴,blue,UTILITY,Lulu,False,Mla3,red,BOTTOM,TahmKench,True
13.19.534.5972,역천괴,blue,UTILITY,Nautilus,True,Chu성훈,red,UTILITY,Alistar,False
13.19.534.5972,역천괴,blue,UTILITY,Rell,False,Chu성훈,red,UTILITY,Blitzcrank,True
13.19.534.5972,역천괴,blue,BOTTOM,Jhin,False,어쩌면다신없을밤,red,JUNGLE,Vi,True
13.19.534.5972,역천괴,red,UTILITY,Leona,False,Dorian3,blue,UTILITY,Rell,True
13.19.534.5972,역천괴,red,UTILITY,Pyke,True,TraytoN,blue,UTILITY,Bard,False
13.19.534.5972,역천괴,blue,MIDDLE,Jayce,True,내 채팅용,red,MIDDLE,Pyke,False
13.19.534.5972,역천괴,red,TOP,KSante,True,살퀸레,blue,TOP,Quinn,False
13.19.533.1909,역천괴,blue,BOTTOM,Aphelios,True,VBSAK,red,BOTTOM,Ezreal,False
13.19.533.1909,역천괴,red,BOTTOM,Kaisa,True,크프크,blue,UTILITY,Janna,False
13.19.533.1909,역천괴,blue,BOTTOM,Ezreal,True,탐욕의 병현,red,MIDDLE,Azir,False
13.19.533.1909,역천괴,blue,MIDDLE,Jayce,True,안참고살기,red,MIDDLE,Gragas,False
13.19.533.1909,역천괴,red,UTILITY,Rell,True,댕청잇,blue,UTILITY,Renata,False
13.19.533.1909,역천괴,red,UTILITY,Pyke,True,댕청잇,blue,UTILITY,Bard,False
13.19.533.1909,역천괴,red,UTILITY,Rakan,False,NS 바이타루,blue,UTILITY,Rell,True
13.19.533.1909,역천괴,blue,UTILITY,Nautilus,False,Let me sup,red,UTILITY,Rell,True
13.19.533.1909,역천괴,red,UTILITY,Rakan,True,X 0,blue,UTILITY,Lissandra,False
13.19.533.1909,역천괴,blue,UTILITY,Nautilus,True,수호망,red,UTILITY,Bard,False
13.19.533.1909,역천괴,red,UTILITY,Nautilus,False,vnioaehouadh,blue,UTILITY,Pyke,True
13.19.533.1909,역천괴,blue,UTILITY,Nautilus,True,winny6,red,UTILITY,Taric,False
13.19.533.1909,역천괴,blue,BOTTOM,Xayah,True,Alteia,red,BOTTOM,Kaisa,False
13.19.533.1909,역천괴,blue,UTILITY,Rell,True,씨맥당신은틀렸어,red,UTILITY,Alistar,False
13.19.533.1909,역천괴,red,UTILITY,Rakan,True,run away0,blue,UTILITY,Alistar,False
13.19.533.1909,역천괴,red,MIDDLE,Jayce,False,대     황     궁,blue,TOP,Akshan,True
13.19.533.1909,역천괴,red,UTILITY,Alistar,True,Chu성훈,blue,UTILITY,Blitzcrank,False
13.19.533.1909,역천괴,blue,JUNGLE,LeeSin,False,Haru1,red,JUNGLE,JarvanIV,True
13.19.533.1909,역천괴,blue,BOTTOM,Aphelios,True,Chu성훈,red,BOTTOM,Ezreal,False
13.19.533.1909,역천괴,red,UTILITY,Rell,False,qsawera,blue,UTILITY,Alistar,True
13.18.530.4653,역천괴,red,UTILITY,Alistar,True,dnasojiayin7ox,blue,UTILITY,Milio,False
13.18.530.4653,역천괴,blue,BOTTOM,Xayah,False,Saebyuck,red,BOTTOM,Kaisa,True
13.18.530.4653,역천괴,red,UTILITY,Rakan,False,FA SP,blue,UTILITY,Rell,True
13.18.530.4653,역천괴,red,UTILITY,Alistar,False,Mla3,blue,UTILITY,Rakan,True
13.18.530.4653,역천괴,red,UTILITY,Nautilus,True,mllky way,blue,UTILITY,Rakan,False
13.18.530.4653,역천괴,red,UTILITY,Gragas,True,Let me sup,blue,UTILITY,Rell,False
13.18.530.4653,역천괴,blue,UTILITY,Rakan,False,swordart7,red,UTILITY,Alistar,True
13.18.530.4653,역천괴,red,UTILITY,Caitlyn,False,Lotsoo,blue,BOTTOM,Seraphine,True
13.18.530.4653,역천괴,blue,UTILITY,Rakan,False,강호에 은거하다,red,UTILITY,Rell,True
13.18.530.4653,역천괴,red,JUNGLE,LeeSin,False,DRX Juhana,blue,JUNGLE,Viego,True
13.18.530.4653,역천괴,blue,UTILITY,Rakan,False,Let me sup,red,UTILITY,Rell,True
13.18.530.4653,역천괴,blue,UTILITY,Alistar,False,01박동주,red,UTILITY,Rakan,True
13.18.530.4653,역천괴,red,UTILITY,Rakan,False,윤동팔,blue,UTILITY,Nautilus,True
13.18.530.4653,역천괴,red,UTILITY,Pyke,False,ding ji AD,blue,UTILITY,Senna,True
13.18.530.4653,역천괴,blue,UTILITY,Rell,True,ninth palace,red,UTILITY,Rakan,False
13.18.530.4653,역천괴,red,BOTTOM,Zeri,False,C9 Berserker,blue,BOTTOM,Kaisa,True
13.18.530.4653,역천괴,blue,UTILITY,Alistar,True,People are sick,red,UTILITY,Pyke,False
13.18.530.4653,역천괴,blue,MIDDLE,Zed,True,죽기싫은 제라스,red,MIDDLE,Xerath,False
13.18.530.4653,역천괴,blue,UTILITY,Leona,True,Lehends,red,UTILITY,Blitzcrank,False
13.18.530.4653,역천괴,blue,UTILITY,Ashe,False,kйri,red,UTILITY,Blitzcrank,True
13.18.530.4653,역천괴,blue,BOTTOM,Caitlyn,True,DK WaIrus,red,BOTTOM,Kaisa,False
13.18.530.4653,역천괴,blue,UTILITY,Rakan,True,긴장해라케리아,red,UTILITY,Nautilus,False
13.18.530.4653,역천괴,blue,BOTTOM,Xayah,False,its ok,red,BOTTOM,Caitlyn,True
13.18.530.4653,역천괴,blue,TOP,Gwen,True,Sung Eun,red,BOTTOM,Kaisa,False
13.18.530.4653,역천괴,red,UTILITY,Nautilus,False,Let me sup,blue,UTILITY,Rell,True
13.18.530.4653,역천괴,blue,UTILITY,Rakan,False,jqjin,red,UTILITY,Alistar,True
13.18.530.4653,역천괴,red,UTILITY,Caitlyn,False,Let me sup,blue,UTILITY,Blitzcrank,True
13.18.530.4653,역천괴,red,BOTTOM,Kaisa,False,KDF 태윤,blue,BOTTOM,Ezreal,True
13.18.530.4653,역천괴,blue,UTILITY,Alistar,False,ouen,red,UTILITY,Rakan,True
13.18.530.4653,역천괴,blue,TOP,KSante,True,300ghost,red,TOP,Akali,False
13.18.530.4653,역천괴,red,UTILITY,Poppy,True,수명단축협곡,blue,UTILITY,Neeko,False
13.18.530.4653,역천괴,red,UTILITY,Lux,True,Lotsoo,blue,UTILITY,Blitzcrank,False
13.18.530.4653,역천괴,blue,UTILITY,Braum,True,Let me sup,red,UTILITY,Nautilus,False
13.18.530.4653,역천괴,red,UTILITY,Alistar,True,merry go roundd,blue,UTILITY,Rakan,False
13.18.530.4653,역천괴,blue,UTILITY,Alistar,True,Sup Goliath,red,UTILITY,Sylas,False
13.18.530.4653,역천괴,blue,UTILITY,Alistar,True,수명단축협곡,red,UTILITY,Nautilus,False
13.18.530.4653,역천괴,blue,UTILITY,Alistar,False,수명단축협곡,red,UTILITY,Rakan,True
13.18.530.4653,역천괴,blue,UTILITY,Braum,True,Sup Goliath,red,UTILITY,Nautilus,False
13.18.530.4653,역천괴,blue,JUNGLE,Viego,True,DK WaIrus,red,JUNGLE,Nidalee,False
13.18.530.4653,역천괴,red,JUNGLE,LeeSin,True,결 혼,blue,JUNGLE,XinZhao,False
13.18.530.4653,역천괴,blue,UTILITY,Alistar,True,Attack 0n Titan,red,UTILITY,Lulu,False
13.18.530.4653,역천괴,red,UTILITY,Lulu,True,우승을 차지하다,blue,UTILITY,Alistar,False
13.18.530.4653,역천괴,red,UTILITY,Rell,True,chainasawman,blue,UTILITY,Alistar,False
13.18.530.4653,역천괴,red,UTILITY,Alistar,True,sry team my bad,blue,UTILITY,Rakan,False
13.18.530.4653,역천괴,blue,UTILITY,Alistar,True,실버sup,red,UTILITY,Rell,False
13.18.530.4653,역천괴,red,UTILITY,Alistar,False,로밍충서폿탈리야,blue,UTILITY,Pyke,True
13.18.530.4653,역천괴,blue,UTILITY,Nautilus,True,rehpyc,red,UTILITY,Senna,False
13.18.530.4653,역천괴,blue,JUNGLE,Ekko,True,녹색곤듀,red,JUNGLE,Vi,False
13.18.530.4653,역천괴,blue,MIDDLE,KSante,True,나 희봉이야,red,JUNGLE,JarvanIV,False
13.18.530.4653,역천괴,blue,JUNGLE,Briar,True,De1ft,red,JUNGLE,Graves,False
13.18.530.4653,역천괴,red,UTILITY,Nautilus,True,jqjin,blue,UTILITY,Alistar,False
13.18.530.4653,역천괴,red,UTILITY,Rell,False,줘패놓기전에 눈 깔고다녀라,blue,UTILITY,Bard,True
13.18.530.4653,역천괴,red,MIDDLE,Jayce,False,KT Feisty,blue,MIDDLE,Zoe,True
13.18.530.4653,역천괴,blue,UTILITY,Bard,False,8917,red,UTILITY,Rell,True
13.17.529.525,역천괴,red,UTILITY,Rell,False,Lotsoo,blue,UTILITY,Alistar,True
13.17.529.525,역천괴,blue,UTILITY,Nautilus,False,BRO Pollu,red,UTILITY,Rell,True
13.17.529.525,역천괴,blue,UTILITY,Sylas,False,Sup Goliath,red,UTILITY,Rell,True
13.17.529.525,역천괴,blue,UTILITY,Zoe,True,세나라,red,UTILITY,Zac,False
13.17.529.525,역천괴,red,BOTTOM,Kaisa,True,EG Armao,blue,BOTTOM,Xayah,False
13.17.529.525,역천괴,blue,UTILITY,Lissandra,True,Sup Goliath,red,UTILITY,Rakan,False
13.17.529.525,역천괴,blue,UTILITY,Pyke,True,1 LV ALL IN,red,UTILITY,Karma,False
13.17.529.525,역천괴,blue,UTILITY,Nautilus,True,DODARI,red,UTILITY,Bard,False
13.17.529.525,역천괴,blue,UTILITY,Sylas,True,전민혁,red,UTILITY,Nautilus,False
13.17.529.525,역천괴,red,UTILITY,Brand,False,Let me sup,blue,UTILITY,Rell,True
13.17.529.525,역천괴,blue,TOP,Renekton,False,부영빈,red,TOP,Malphite,True
13.17.529.525,역천괴,red,JUNGLE,LeeSin,True,TL APA,blue,MIDDLE,Orianna,False
13.17.529.525,역천괴,red,UTILITY,Alistar,False,우승을 차지하다,blue,UTILITY,Rell,True
13.17.529.525,역천괴,red,UTILITY,Senna,False,긴장해라케리아,blue,UTILITY,Pyke,True
13.17.529.525,역천괴,blue,UTILITY,Caitlyn,True,JDG1,red,UTILITY,Rakan,False
13.17.529.525,역천괴,blue,UTILITY,Alistar,False,JDG1,red,UTILITY,Rakan,True
13.17.529.525,역천괴,red,UTILITY,Nautilus,True,카르맛,blue,UTILITY,Karma,False
13.17.529.525,역천괴,red,UTILITY,Rakan,False,내알빠노게이야,blue,UTILITY,Nautilus,True
13.17.529.525,역천괴,blue,UTILITY,Rakan,False,try my bestt,red,UTILITY,Rell,True
13.17.529.525,역천괴,red,UTILITY,Karma,True,wwwwwwaaa,blue,UTILITY,Blitzcrank,False
13.17.529.525,역천괴,red,UTILITY,Brand,True,마지막 우리,blue,UTILITY,Karma,False
13.17.529.525,역천괴,blue,UTILITY,Thresh,False,Chu성훈,red,UTILITY,Rakan,True
13.17.529.525,역천괴,blue,UTILITY,Alistar,False,다녀5세요,red,UTILITY,Rakan,True
13.17.529.525,역천괴,red,UTILITY,Rakan,False,렐복치,blue,UTILITY,Rell,True
13.17.529.525,역천괴,red,UTILITY,Nautilus,True,try my bestt,blue,UTILITY,Alistar,False
13.17.529.525,역천괴,blue,UTILITY,Alistar,True,다녀5세요,red,UTILITY,Rakan,False
13.17.529.525,역천괴,blue,UTILITY,Rakan,True,Sup Goliath,red,UTILITY,Karma,False
13.17.529.525,역천괴,blue,UTILITY,Alistar,False,Miйit,red,UTILITY,Rakan,True
13.17.529.525,역천괴,red,BOTTOM,Kaisa,False,상식적으로,blue,BOTTOM,Zeri,True
